0 0 0
0 0 1
1 0 1
0 0 3
1 0 3
0 0 4
0 0 5
1 0 7
0 0 8
1 0 9
0 0 10
1 0 10
0 0 11
1 0 11
0 0 13
2 0 15
0 1 1
1 1 1
1 1 2
1 1 4
0 1 6
2 1 6
1 1 7
0 1 8
1 1 8
1 1 9
2 1 9
0 1 10
1 1 10
1 1 11
0 1 13
1 1 13
0 1 14
0 1 15
0 1 17
1 1 17
0 2 0
1 2 0
0 2 2
0 2 3
0 2 4
1 2 5
2 2 5
0 2 7
0 2 8
0 2 9
1 2 9
0 2 10
0 2 11
0 2 14
0 2 15
1 2 16
0 3 0
2 3 3
0 3 4
1 3 5
2 3 5
0 3 7
2 3 7
1 3 8
0 3 9
0 3 10
0 3 11
0 3 12
2 3 12
0 3 13
0 3 15
0 3 17
1 3 17
0 4 0
1 4 0
0 4 1
1 4 1
1 4 2
0 4 4
1 4 4
0 4 5
1 4 5
1 4 6
0 4 7
1 4 8
1 4 9
0 4 10
1 4 10
0 4 11
0 4 12
1 4 12
0 4 13
1 4 13
0 4 14
0 4 15
1 4 15
0 4 16
1 4 16
0 4 17
0 5 1
1 5 1
1 5 3
0 5 4
1 5 4
0 5 5
0 5 6
0 5 8
2 5 8
0 5 9
1 5 10
0 5 11
1 5 11
1 5 12
0 5 14
0 5 15
1 5 15
2 5 15
1 5 16
2 5 16
1 6 0
0 6 1
1 6 1
0 6 2
1 6 2
0 6 4
0 6 5
1 6 5
0 6 7
1 6 7
0 6 8
0 6 9
0 6 10
0 6 11
1 6 11
0 6 13
0 6 16
0 7 0
0 7 1
0 7 2
0 7 6
0 7 7
0 7 8
1 7 8
0 7 9
1 7 9
2 7 11
0 7 15
0 7 16
0 7 17
0 8 0
1 8 2
1 8 4
0 8 5
1 8 5
2 8 5
0 8 6
2 8 6
0 8 7
1 8 7
0 8 8
1 8 8
2 8 8
0 8 9
2 8 9
1 8 11
0 8 12
0 8 14
0 8 15
1 8 16
2 9 0
1 9 1
0 9 3
1 9 3
0 9 5
1 9 6
1 9 7
0 9 8
1 9 8
0 9 9
1 9 9
1 9 10
0 9 11
1 9 11
0 9 13
1 9 13
0 9 16
2 9 16
1 9 17
0 10 0
1 10 0
1 10 1
0 10 4
1 10 4
0 10 6
1 10 7
0 10 8
0 10 9
0 10 10
1 10 12
0 10 13
1 10 14
0 11 1
1 11 2
2 11 4
1 11 5
0 11 9
0 11 13
0 11 14
0 11 15
0 12 0
1 12 0
0 12 1
0 12 2
1 12 2
2 12 2
1 12 3
0 12 4
0 12 5
0 12 6
1 12 7
0 12 8
1 12 8
2 12 10
0 12 11
1 12 11
0 12 12
1 12 12
1 12 13
0 12 14
1 12 14
0 12 15
1 12 15
1 12 17
1 13 0
0 13 1
1 13 1
0 13 2
2 13 3
0 13 4
1 13 4
0 13 5
2 13 5
0 13 6
0 13 7
0 13 9
0 13 10
0 13 12
0 13 14
1 13 15
2 13 17
1 14 2
0 14 6
0 14 8
1 14 8
1 14 9
0 14 11
1 14 11
0 14 12
0 14 13
1 14 13
0 14 14
2 14 15
0 14 16
2 14 17
0 15 0
1 15 0
2 15 1
0 15 2
2 15 2
0 15 4
1 15 4
0 15 6
1 15 7
2 15 7
0 15 9
1 15 9
0 15 10
0 15 11
0 15 12
1 15 14
2 15 14
1 15 16
1 15 17
1 16 0
0 16 1
0 16 3
0 16 6
0 16 10
2 16 11
0 16 14
1 16 14
0 16 16
1 16 17
2 16 17
1 17 1
2 17 2
0 17 5
1 17 5
1 17 6
0 17 8
1 17 8
2 17 8
0 17 10
0 17 11
0 17 13
1 17 14
1 17 15
2 17 16
0 17 17

0 0 1
0 1 1.25
0 2 1
0 3 1.25
0 4 1.25
0 5 0.75
0 6 0.5
0 7 0.25
0 8 0.75
0 9 1
0 10 1.25
0 11 1.75
0 12 2.5
0 13 2.25
0 14 2
0 15 1.5
0 16 2
0 17 1.5
1 0 1
1 1 1.25
1 2 1
1 3 1.25
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1.25
1 9 0.75
1 10 1.25
1 11 1
1 12 1.75
1 13 2
1 14 2
1 15 1.75
1 16 1.75
1 17 1.25
2 0 1.25
2 1 1.75
2 2 1.5
2 3 1.5
2 4 1.25
2 5 1.25
2 6 1.25
2 7 1.25
2 8 1.25
2 9 1.25
2 10 1.25
2 11 1
2 12 1.5
2 13 1.25
2 14 1.5
2 15 1.5
2 16 1.5
2 17 1.25
3 0 0.75
3 1 1.25
3 2 1.75
3 3 2
3 4 1.75
3 5 1.25
3 6 1
3 7 1.25
3 8 1.25
3 9 1.25
3 10 1.5
3 11 1.5
3 12 1.75
3 13 1.5
3 14 1
3 15 1.25
3 16 1.25
3 17 0.75
4 0 0.75
4 1 0.75
4 2 1.25
4 3 1.5
4 4 1.5
4 5 1
4 6 0.75
4 7 1.25
4 8 1.25
4 9 1.5
4 10 1.5
4 11 1.75
4 12 1.75
4 13 1.5
4 14 1.5
4 15 1.5
4 16 1
4 17 0.75
5 0 0.75
5 1 1
5 2 1.25
5 3 1.75
5 4 1.75
5 5 1.5
5 6 1
5 7 1.5
5 8 1.25
5 9 1.25
5 10 1.5
5 11 1.5
5 12 1.5
5 13 1.25
5 14 1.5
5 15 1.5
5 16 0.75
5 17 0.75
6 0 1.25
6 1 1.5
6 2 1.5
6 3 1.75
6 4 1.75
6 5 2
6 6 1.25
6 7 1.25
6 8 1.25
6 9 1.5
6 10 1.5
6 11 1.5
6 12 1
6 13 1.25
6 14 1.75
6 15 1.75
6 16 1.25
6 17 0.75
7 0 1.5
7 1 1.5
7 2 1.5
7 3 1.75
7 4 2
7 5 1.5
7 6 1.25
7 7 1.25
7 8 0.75
7 9 1.25
7 10 1.5
7 11 1
7 12 0.25
7 13 0.5
7 14 1.25
7 15 2
7 16 1.5
7 17 1
8 0 1.25
8 1 1.5
8 2 1.5
8 3 1
8 4 1
8 5 0.25
8 6 1
8 7 1.5
8 8 1.25
8 9 1.5
8 10 1.5
8 11 1.25
8 12 0.75
8 13 0.5
8 14 1
8 15 1.5
8 16 1.5
8 17 1.25
9 0 1.25
9 1 1.25
9 2 1.25
9 3 1
9 4 0.5
9 5 0.75
9 6 1
9 7 1.25
9 8 1.25
9 9 1.5
9 10 1.75
9 11 1.25
9 12 1
9 13 1
9 14 1
9 15 1
9 16 1
9 17 1.25
10 0 1.5
10 1 1.25
10 2 1.75
10 3 1.25
10 4 1
10 5 1.25
10 6 1
10 7 1
10 8 1
10 9 1.25
10 10 1.25
10 11 0.75
10 12 1
10 13 1
10 14 1
10 15 0.5
10 16 0.5
10 17 0.75
11 0 1.25
11 1 1.25
11 2 1.25
11 3 1
11 4 1
11 5 1
11 6 1.25
11 7 1.25
11 8 1.25
11 9 1
11 10 1.25
11 11 1
11 12 1.5
11 13 1
11 14 0.75
11 15 0.75
11 16 0.5
11 17 0.75
12 0 1.25
12 1 1.5
12 2 1.25
12 3 0.75
12 4 1
12 5 1
12 6 1
12 7 1
12 8 1
12 9 1.25
12 10 1.5
12 11 1.25
12 12 1
12 13 0.25
12 14 0.5
12 15 1.25
12 16 1
12 17 0.75
13 0 1.5
13 1 1.75
13 2 1.5
13 3 1
13 4 0.75
13 5 1
13 6 0.75
13 7 1
13 8 1.25
13 9 1.25
13 10 1.25
13 11 1.5
13 12 1
13 13 0.5
13 14 0.75
13 15 0.75
13 16 1
13 17 0.75
14 0 1.5
14 1 1.5
14 2 1.25
14 3 1
14 4 1
14 5 1
14 6 0.75
14 7 1.25
14 8 1.75
14 9 1.5
14 10 1.25
14 11 1.25
14 12 0.75
14 13 0.5
14 14 0.75
14 15 1
14 16 1.25
14 17 1
15 0 1.25
15 1 1
15 2 1
15 3 1
15 4 0.75
15 5 1
15 6 1
15 7 1.75
15 8 1.75
15 9 1.5
15 10 1.25
15 11 1.25
15 12 1.25
15 13 1
15 14 1.5
15 15 1
15 16 1.25
15 17 1
16 0 1
16 1 1
16 2 1
16 3 1
16 4 0.75
16 5 0.75
16 6 0.75
16 7 1.25
16 8 1.75
16 9 1.25
16 10 1.25
16 11 1.5
16 12 1.75
16 13 1.25
16 14 1
16 15 0.5
16 16 1
16 17 1.25
17 0 1.25
17 1 1.25
17 2 1
17 3 1
17 4 1
17 5 0.75
17 6 1
17 7 1.25
17 8 1.5
17 9 1.5
17 10 1.5
17 11 1.5
17 12 1.5
17 13 1.25
17 14 1.25
17 15 0.75
17 16 0.75
17 17 0.75

18 14 1

28.74
