0 0 0
0 0 1
1 0 1
0 0 3
1 0 3
0 0 4
0 0 5
1 0 7
0 0 8
1 0 9
0 0 10
1 0 10
0 0 11
1 0 11
0 1 0
2 1 2
0 1 6
1 1 6
1 1 7
1 1 9
0 1 11
2 1 11
1 1 12
0 2 0
1 2 0
1 2 1
2 2 1
0 2 2
1 2 2
1 2 3
0 2 5
1 2 5
0 2 6
0 2 7
0 2 9
1 2 9
0 2 10
1 2 10
0 2 12
0 3 0
0 3 1
1 3 2
2 3 2
0 3 4
0 3 5
0 3 6
1 3 6
0 3 7
0 3 8
0 3 11
0 3 12
1 4 0
0 4 2
2 4 5
0 4 6
1 4 7
2 4 7
0 4 9
2 4 9
1 4 10
0 4 11
0 4 12
0 5 0
0 5 1
2 5 1
0 5 2
0 5 4
0 5 6
1 5 6
0 5 7
1 5 7
0 5 8
1 5 8
1 5 9
0 5 11
1 5 11
0 5 12
1 5 12
1 6 0
0 6 1
1 6 2
1 6 3
0 6 4
1 6 4
0 6 5
0 6 6
1 6 6
0 6 7
1 6 7
0 6 8
0 6 9
1 6 9
0 6 10
1 6 10
0 6 11
0 7 0
1 7 0
1 7 2
0 7 3
1 7 3
0 7 4
0 7 5
0 7 7
2 7 7
0 7 8
1 7 9
0 7 10
1 7 10
1 7 11
0 8 0
0 8 1
1 8 1
2 8 1
1 8 2
2 8 2
1 8 4
0 8 5
1 8 5
0 8 6
1 8 6
0 8 8
0 8 9
1 8 9
0 8 11
1 8 11
0 8 12
0 9 0
0 9 1
0 9 2
1 9 2
0 9 4
0 9 7
0 9 9
0 9 10
0 9 11
0 10 2
0 10 3
0 10 4
1 10 4
0 10 5
1 10 5
2 10 7
0 10 11
0 10 12
0 11 0
0 11 1
1 11 3
1 11 5
0 11 6
1 11 6
2 11 6
0 11 7
2 11 7
0 11 8
1 11 8
0 11 9
1 11 9
2 11 9
0 11 10
2 11 10
1 11 12
0 12 0
0 12 2
0 12 3
1 12 4
2 12 6
1 12 7
0 12 9
1 12 9
0 12 11
1 12 12

0 0 1.25
0 1 1
0 2 1
0 3 1.25
0 4 1
0 5 1.5
0 6 1.5
0 7 1.75
0 8 1.75
0 9 1.75
0 10 1.75
0 11 1
0 12 1.25
1 0 1.25
1 1 1
1 2 1.25
1 3 1
1 4 0.5
1 5 1
1 6 1
1 7 1.25
1 8 1.25
1 9 1.25
1 10 1
1 11 0.5
1 12 0.75
2 0 0.75
2 1 0.75
2 2 0.75
2 3 0.75
2 4 0.5
2 5 1
2 6 0.75
2 7 0.75
2 8 1
2 9 1
2 10 0.5
2 11 0.75
2 12 0.75
3 0 0.5
3 1 0.75
3 2 0.5
3 3 1
3 4 1
3 5 1.25
3 6 1
3 7 1
3 8 1
3 9 1
3 10 0.5
3 11 0.75
3 12 1
4 0 0.75
4 1 1
4 2 1.25
4 3 1.75
4 4 1.5
4 5 1.25
4 6 1
4 7 0.75
4 8 1.25
4 9 1.25
4 10 0.75
4 11 0.75
4 12 1
5 0 1.25
5 1 1.25
5 2 1.5
5 3 1.5
5 4 1.5
5 5 1.25
5 6 1
5 7 1
5 8 1
5 9 1
5 10 0.75
5 11 0.75
5 12 0.5
6 0 0.75
6 1 1.25
6 2 1.75
6 3 1.75
6 4 1.5
6 5 1
6 6 0.75
6 7 0.75
6 8 0.75
6 9 0.75
6 10 1
6 11 1
6 12 0.75
7 0 0.75
7 1 1
7 2 1.5
7 3 1.5
7 4 1.5
7 5 1.5
7 6 1
7 7 1
7 8 0.75
7 9 0.5
7 10 0.75
7 11 0.75
7 12 0.75
8 0 0.75
8 1 1.25
8 2 1.25
8 3 1.5
8 4 1.25
8 5 1
8 6 0.75
8 7 0.75
8 8 0.75
8 9 0.5
8 10 0.5
8 11 0.75
8 12 0.75
9 0 0.75
9 1 1.25
9 2 1.5
9 3 1.5
9 4 1
9 5 1
9 6 1
9 7 1.25
9 8 1.25
9 9 0.75
9 10 0.75
9 11 0.75
9 12 1
10 0 1
10 1 1.25
10 2 1.75
10 3 1.25
10 4 0.5
10 5 0.75
10 6 1.25
10 7 1.75
10 8 1.25
10 9 1
10 10 0.5
10 11 1
10 12 1.25
11 0 1
11 1 1.25
11 2 1.5
11 3 1.25
11 4 0.5
11 5 0.5
11 6 0.75
11 7 1
11 8 1
11 9 0.75
11 10 0.5
11 11 1
11 12 1
12 0 1.25
12 1 1.5
12 2 2
12 3 1.75
12 4 1.25
12 5 1
12 6 1
12 7 1
12 8 1.25
12 9 1
12 10 0.75
12 11 1
12 12 1.25

14 12 7

25.841
