0 0 0
0 0 1
1 0 1
0 0 3
1 0 3
0 0 4
0 0 5
1 0 7
0 0 8
1 0 9
0 0 10
1 0 10
0 1 0
1 1 0
0 1 2
2 1 4
0 1 8
1 1 8
1 1 9
1 2 0
0 2 2
2 2 2
1 2 3
0 2 4
1 2 4
1 2 5
2 2 5
0 2 6
1 2 6
1 2 7
0 2 9
1 2 9
0 2 10
0 3 0
0 3 2
1 3 2
0 3 3
1 3 3
0 3 5
0 3 6
0 3 7
1 3 8
2 3 8
0 3 10
0 4 0
0 4 1
1 4 1
0 4 2
0 4 3
0 4 6
0 4 7
1 4 8
0 4 10
2 5 2
0 5 3
1 5 4
2 5 4
0 5 6
2 5 6
1 5 7
0 5 8
0 5 9
0 5 10
0 6 0
2 6 0
0 6 1
0 6 3
0 6 5
1 6 5
0 6 6
1 6 6
0 6 7
1 6 7
1 6 8
0 6 10
1 6 10
0 7 0
1 7 0
1 7 1
0 7 2
1 7 3
1 7 4
0 7 5
1 7 5
0 7 6
0 7 7
1 7 7
0 7 8
1 7 8
0 7 9
0 7 10
1 7 10
0 8 0
1 8 0
0 8 1
0 8 3
1 8 3
1 8 5
0 8 6
1 8 6
0 8 7
0 8 8
0 8 10
2 8 10
0 9 0
1 9 1
0 9 2
1 9 2
1 9 3
0 9 5
0 9 6
1 9 6
2 9 6
1 9 7
2 9 7
1 9 9
0 9 10
1 9 10
0 10 0
1 10 0
0 10 2
0 10 3
1 10 3
0 10 5
1 10 5
0 10 6
0 10 7
0 10 8
0 10 9
1 10 9

0 0 1
0 1 1
0 2 1
0 3 1
0 4 1.25
0 5 1.25
0 6 1.75
0 7 1.25
0 8 1.5
0 9 1
0 10 1.25
1 0 0.75
1 1 1
1 2 1.25
1 3 1.25
1 4 1.5
1 5 1
1 6 1.25
1 7 1.25
1 8 1.25
1 9 0.75
1 10 1
2 0 0.5
2 1 1
2 2 1.5
2 3 1.75
2 4 1.25
2 5 0.75
2 6 0.75
2 7 1
2 8 1.5
2 9 1.25
2 10 1.25
3 0 1
3 1 1
3 2 1.25
3 3 1.25
3 4 0.75
3 5 0.75
3 6 1
3 7 1.5
3 8 1.75
3 9 1.75
3 10 1
4 0 1
4 1 1.25
4 2 1
4 3 1
4 4 1
4 5 1.25
4 6 1
4 7 1
4 8 1.25
4 9 1.25
4 10 0.5
5 0 1.25
5 1 1.25
5 2 1
5 3 0.75
5 4 1.25
5 5 1.25
5 6 0.75
5 7 0.75
5 8 0.75
5 9 1
5 10 1
6 0 0.75
6 1 1
6 2 1.25
6 3 1
6 4 1.25
6 5 1
6 6 0.5
6 7 0.75
6 8 0.75
6 9 1
6 10 1.5
7 0 0.75
7 1 0.5
7 2 0.75
7 3 0.75
7 4 1
7 5 0.75
7 6 0.75
7 7 0.75
7 8 0.5
7 9 1.25
7 10 1.75
8 0 1
8 1 0.75
8 2 1
8 3 1
8 4 1
8 5 1
8 6 1
8 7 1
8 8 1.25
8 9 1.5
8 10 1.5
9 0 1.25
9 1 1.25
9 2 1.25
9 3 1
9 4 1.25
9 5 1.25
9 6 1.25
9 7 1.25
9 8 1.5
9 9 1.75
9 10 1.5
10 0 1.5
10 1 1.5
10 2 1.25
10 3 1
10 4 1
10 5 1
10 6 1.25
10 7 1
10 8 1
10 9 1.25
10 10 1.5

6 5 6

13.064
